Paper ID,Type,Title,github,Author(s)
816,Poster,Learning Dual Convolutional Neural Networks for Low-Level Vision,,"Jinshan Pan, UC Merced; Sifei Liu, ; Deqing Sun, NVIDIA; Jiawei Zhang, City University of Hong Kong; Yang Liu, DUT; Jimmy Ren, SenseTime Group Limited; Zechao Li, Nanjing University of Science and Technology ; Jinhui Tang, ; Huchuan Lu, Dalian University of Technology; Yu-Wing Tai, Tencent YouTu; Ming-Hsuan Yang, UC Merced"
823,Poster,Deep Video Super-Resolution Network Using Dynamic Upsampling Filters Without Explicit Motion Compensation,,"Younghyun Jo, Yonsei University; Seoung Wug Oh, Yonsei Univeristy; JaeYeon Kang, Yonsei Univ.; Seon Joo Kim, Yonsei University"
842,Poster,AttnGAN: Fine-Grained Text to Image Generation with Attentional Generative Adversarial Networks,,"Tao Xu, Lehigh University; Pengchuan Zhang, ; Qiuyuan Huang, ; Han Zhang, Rutgers; Zhe Gan, ; Xiaolei Huang, Lehigh ; Xiaodong He,"
849,Poster,Semantic Visual Localization,,"Johannes Sch_berger, ETH Zurich; Marc Pollefeys, ETH; Andreas Geiger, MPI Tuebingen / ETH Zuerich; Torsten Sattler, ETH Zurich"
851,Poster,Joint Cuts and Matching of Partitions in One Graph,,"Tianshu Yu, Arizona State University; Junchi Yan, Shanghai Jiao Tong University; Jieyi Zhao, University of Texas Health Science Center at Houston; Baoxin Li, Arizona State University"
862,Poster,Crowd Counting via Adversarial Cross-Scale Consistency Pursuit,,"Zan Shen, Institute of Image Communication and Network Engineering, Shanghai Jiao Tong U; Bingbing Ni, ; Yi Xu, Shanghai Jiao Tong University; Minsi Wang, Shanghai Jiao Tong University; jianguo Hu, Minivision; Xiaokang Yang,"
888,Poster,Transferable Joint Attribute-Identity Deep Learning for Unsupervised Person Re-Identification,,"Jingya Wang, QMUL; Xiatian Zhu, Vision Semantics Ltd.; Shaogang Gong, Queen Mary University; Wei Li, Queen Mary University of Lond"
890,Poster,CarFusion: Combining Point Tracking and Part Detection for Dynamic 3D Reconstruction of Vehicles,,"Dinesh reddy Narapureddy, Carnegie mellon university; Minh Vo, CMU; Srinivasa Narasimhan, Carnegie Mellon University"
892,Poster,Context-aware Deep Feature Compression for High-speed Visual Tracking,,"Jongwon Choi, ; Hyung Jin Chang, Imperial College London; Tobias Fischer, Imperial College London; Sangdoo Yun, Seoul National University; Jiyeoup Jeong, Seoul National University; kyuewang Lee, Seoul National University; Yiannis Demiris, ; Jin Choi,"
894,Poster,Deep Material-aware Cross-spectral Stereo Matching,,"Tiancheng Zhi, Carnegie Mellon University; Bernardo Pires, CMU; Martial Hebert, Carnegie Mellon University; Srinivasa Narasimhan, Carnegie Mellon University"
899,Poster,Deep Extreme Cut: From Extreme Points to Object Segmentation,,"Kevis-Kokitsi Maninis, ETH Zurich; Sergi Caelles, ETH Zurich; Jordi Pont-Tuset, ETHZ; Luc Van Gool, KTH"
908,Poster,Harmonious Attention Network for Person Re-Identication,,"Wei Li, Queen Mary University of Lond; Xiatian Zhu, Vision Semantics Ltd.; Shaogang Gong, Queen Mary University"
910,Poster,Pseudo-Mask Augmented Object Detection,,"Xiangyun Zhao, Northwestern University; Shuang Liang, Tongji University; Yichen Wei, Microsoft Research Asia"
927,Poster,Adversarial Complementary Learning for Weakly Supervised Object Localization,,"Xiaolin Zhang, University of Technology Sydey; Yunchao Wei, ; Jiashi Feng, ; Yi Yang, ; Thomas Huang,"
936,Poster,DeLS-3D: Deep Localization and Segmentation with a 3D Semantic Map,,"Peng Wang, Baidu; Ruigang Yang, University of Kentucky; Binbin Cao, Baidu; Wei Xu, ; Yuanqing Lin,"
944,Poster,Monocular Relative Depth Perception with Web Stereo Data Supervision,,"Ke Xian, Huazhong University of Science and Technology; Chunhua Shen, University of Adelaide; Zhiguo Cao, Huazhong University of Science and Technology; Hao Lu, Huazhong University of Science and Technology; yang xiao, Huazhong University of Science and Technology; Ruibo Li, Huazhong University of Science and Technology; Zhenbo Luo, Samsung Research Beijing"
952,Poster,Objects as context for detecting their semantic parts,,"Abel Gonzalez-Garcia, University of Edinburgh; Davide Modolo, Amazon; Vitto Ferrari,"
954,Poster,Camera Style Adaptation for Person Re-identification,,"Zhun Zhong, Xiamen University; Liang Zheng, University of Texas at San Ant; Zhedong Zheng, UTS; Shaozi Li, ; Yi Yang, University of Technology, Sydney"
961,Poster,Conditional Generative Adversarial Network for Structured Domain Adaptation,,"Weixiang Hong, Nanyang Technological Universi; Zhenzhen Wang, Nanyang Technological University; Ming Yang, Horizon Robotics Inc.; Junsong Yuan, Nanyang Technological University"
962,Poster,Rotation-sensitive Regression for Oriented Scene Text Detection,,"Minghui Liao, Huazhong University of Science and Technology; Zhen Zhu, Huazhong University of Science and Technology; Baoguang Shi, Huazhong University of Science and Technology; Gui-Song Xia, Wuhan University; Xiang Bai, Huazhong University of Science and Technology"
963,Poster,Residual Parameter Transfer for Deep Domain Adaptation,,"Artem Rozantsev, EPFL; Mathieu Salzmann, EPFL; Pascal Fua,"
978,Poster,Robust Facial Landmark Detection via a Fully-Convolutional Local-Global Context Network,,"Daniel Merget, Technical University of Munich; Matthias Rock, TUM; Rigoll Gerhard, TUM"
985,Poster,PackNet: Adding Multiple Tasks to a Single Network by Iterative Pruning,,"Arun Mallya, UIUC; Lana Lazebnik,"
1001,Poster,Feature Quantization for Defending Against Distortion of Images,,"Zhun Sun, Tohoku University; Mete Ozay, ; Yan Zhang, RIKEN Center for AIP ; Xing Liu, Tohoku University; Takayuki Okatani, Tohoku University/RIKEN AIP"
1016,Poster,End-to-end weakly-supervised semantic alignment,,"Ignacio ROCCO, Inria; Relja Arandjelovic, DeepMind; Josef Sivic,"
1019,Poster,Imagine it for me: Generative Adversarial Approach for Zero-Shot Learning from Noisy Texts,,"Yizhe Zhu, ; Mohamed Elhoseiny, FAIR; Bingchen Liu, Rutgers; Ahmed Elgammal,"
1020,Poster,A Minimalist Approach to Type-Agnostic Detection of Quadrics in Point Clouds,,"Tolga Birdal, Technical University of Munich; Benjamin Busam, Framos; Nassir Navab, Technical University of Munich; Slobodan Ilic, Siemens AG; Peter Sturm, INRIA Rhone-Alpes"
1022,Poster,A Benchmark for Articulated Human Pose Estimation and Tracking,,"Mykhaylo Andriluka, MPI Informatics; Umar Iqbal, ; Eldar Insafutdinov, MPI Informatics; Anton Milan, University of Adelaide; Leonid Pishchulin, MPI Informatik; Juergen Gall, University of Bonn, Germany; Bernt Schiele, MPI Informatics Germany"
1024,Poster,Boosting Self-Supervised Learning via Knowledge Transfer,,"Mehdi Noroozi, University of Bern; Ananthachari Kavalkazhani Vinjimoor, UMBC; Hamed Pirsiavash, ; Paolo Favaro, Bern University, Switzerland"
1035,Poster,Super-Resolving Very Low-Resolution Face Images with Supplementary Attributes,,"Xin Yu, Australian National University; Basura Fernando, ANU Canberra Australia; Richard Hartley, Australian National University Australia; Fatih Porikli, NICTA, Australia"
1036,Poster,Video Person Re-identification with Competitive Snippet-similarity Aggregation and Co-attentive Snippet Embedding,,"Dapeng Chen, CUHK; Hongsheng Li, ; Tong Xiao, The Chinese University of HK; Shuai Yi, The Chinese University of Hong Kong; Xiaogang Wang, Chinese University of Hong Kong"
1037,Poster,One-shot Action Localization by Sequence Matching Network,,"Hongtao Yang, Australian National University; Xuming He, ShanghaiTech; Fatih Porikli, NICTA, Australia"
1052,Poster,Efficient Subpixel Refinement with Symbolic Linear Predictors,,"Vincent Lui, Monash University; Jonathon Geeves, Monash University; Winston Yii, Monash University; Tom Drummond, Monash"
1056,Poster,Distort-and-Recover: Color Enhancement using Deep Reinforcement Learning,,"Jongchan Park, KAIST; Joon-Young Lee, ; Donggeun Yoo, Lunit; In So Kweon, KAIST"
1058,Poster,Single Image Reflection Separation with Perceptual Losses,,"Xuaner Zhang, UC Berkeley; Qifeng Chen, Intel Labs"
1067,Poster,Recognize Actions by Disentangling Components of Dynamics,,"Yue Zhao, CUHK; Yuanjun Xiong, Amazon ; Dahua Lin, CUHK"
1078,Poster,Zoom and Learn: Generalizing Deep Stereo Matching to Novel Domains,,"Jiahao Pang, SenseTime Group Limited; Wenxiu Sun, SenseTime Group Limited; Chengxi Yang, SenseTime Group Limited; Jimmy Ren, SenseTime Group Limited; Ruichao Xiao, ; Jin Zeng, The Hong Kong University of Science and Technology; Liang Lin,"
1082,Poster,Attention-aware Compositional Network for Person Re-Identification,,"Jing Xu, SenseNets Technology Limited; Rui Zhao, SenseNets Technology Limited; Feng Zhu, SenseNets Technology Limited; Huaming Wang, SenseNets Technology Limited; Wanli Ouyang, The University of Sydney"
1083,Poster,HATS: Histograms of Averaged Time Surfaces for Robust Event-based Object Classification,,"Amos Sironi, Prophesee; Manuele Brambilla, Prophesee; Nicolas Bourdis, prophesee; Xavier Lagorce, Prophesee; Ryad Benosman, Universite Pierre et Marie Curie-Paris"
1085,Poster,Mask-guided Contrastive Attention Model for Person Re-Identification,,"Chunfeng Song, CASIA; Yan Huang, ; Wanli Ouyang, ; Liang Wang, unknown"
1103,Poster,A Biresolution Spectral framework for Product Quantization,,"Lopamudra Mukherjee, University of Wisc Whitewater; Sathya Ravi, University of Wisconsin-Madison; Jiming Peng, University of Houston; Vikas Singh, University of Wisconsin-Madison"
1109,Poster,Dynamic Zoom-in Network for Fast Object Detection in Large Images,,"Mingfei Gao, University of Maryland; Ruichi Yu, ; Ang Li, Google DeepMind; Vlad Morariu, University of Maryland; Larry Davis, University of Maryland, USA"
1110,Poster,On the Importance of Label Quality for Semantic Segmentation,,"Aleksandar Zlateski, MIT; ronnachai Jaroensri, Massachusetts Institute of Technology; Prafull Sharma, MIT; Fredo Durand,"
1113,Poster,EPINET: A Fully-Convolutional Neural Network for Light Field Depth Estimation by Using Epipolar Geometry,,"Changha Shin, Yonsei Univ; Hae-Gon Jeon, KAIST; Youngjin Yoon , ; InSo Kweon, ; Seon Joo Kim, Yonsei University"
1114,Poster,A Pose-Sensitive Embedding for Person Re-Identification with Expanded Cross Neighborhood Re-Ranking,,"M. Saquib Sarfraz, KIT; Arne Schumann, KIT; Andreas Eberle, KIT; Rainer Stiefelhagen, Karlsruhe Institute of Technology"
1118,Poster,Erase or Fill? Deep Joint Recurrent Rain Removal and Reconstruction in Videos,,"Jiaying Liu, Peking University; Wenhan Yang, Peking University; Shuai Yang, Peking University; Zongming Guo,"
1124,Poster,Scalable and Effective Deep CCA via Soft Decorrelation,,"Xiaobin Chang, Queen Mary Univ. of London; Tao Xiang, Queen Mary University of London; Timothy Hospedales, University of Edinburgh"
1126,Poster,High-order tensor regularization with application to attribute ranking,,"Kwang In Kim, University of Bath; Juhyun Park, Lancaster University; James Tompkin, Brown University"
1133,Poster,Defocus Blur Detection via Multi-Stream Bottom-Top-Bottom Fully Convolutional Network,,"Wenda Zhao, Dalian University of Technolog; Dong Wang, DUT; Huchuan Lu, Dalian University of Technology"
1134,Poster,Decorrelated Batch Normalization,,"Lei Huang, BeiHang university; Dawei Yang, University of Michigan; Bo Lang, Beihang University; Jia Deng,"
1156,Poster,Scale-recurrent Network for Deep Image Deblurring,,"Xin Tao, CUHK; Hongyun Gao, ; Yi Wang, The Chinese University of HK; Xiaoyong Shen, CUHK; Jue Wang, Megvii; Jiaya Jia, Chinese University of Hong Kong"
1162,Poster,Low-Shot Recognition with Imprinted Weights,,"Hang Qi, UCLA; Matthew Brown, ; David Lowe,"
1170,Poster,Facelet-Bank for Fast Portrait Manipulation,,"Ying-Cong Chen, CUHK; Lin Huaijia, the Chinese University of Hong Kong; Ruiyu Li, CUHK; Michelle Shu, ; Xin Tao, CUHK; Yangang Ye, Tencent; Xiaoyong Shen, CUHK; Jiaya Jia, Chinese University of Hong Kong"
1172,Poster,Duplex Generative Adversarial Network for Unsupervised Domain Adaptation,,"Lanqing Hu, ICT, CAS; Meina Kan, ; Shiguang Shan, Chinese Academy of Sciences; Xilin Chen,"
1173,Poster,Quantization of Fully Convolutional Networks for Accurate Biomedical Image Segmentation,,"Xiaowei Xu, University of Notre Dame; Yiyu Shi, University of Notre Dame; Qing Lu, University of Notre Dame; Lin Yang, University of Notre Dame; Sharon Hu, University of Notre Dame; Danny Chen, University of Notre Dame"
1177,Poster,Real-Time Rotation-Invariant Face Detection with Progressive Calibration Networks,,"Shi Xuepeng, ICT; Shiguang Shan, Chinese Academy of Sciences; Meina Kan, ; Shuzhe Wu, Chinese Academy of Sciences; Xilin Chen,"
1178,Poster,Structure Preserving Video Prediction,,"Xu Jingwei, Shanghai Jiao Tong University; Bingbing Ni, ; Zefan Li, Shanghai Jiaotong University; Shuo Cheng, SJTU; Xiaokang Yang,"
1182,Poster,Tagging Like Humans: Diverse and Distinct Image Annotation,,"Baoyuan Wu, Tencent AI Lab; Weidong Chen, Tencent; Wei Liu, ; Peng Sun, Tencent; Bernard Ghanem, ; Siwei Lyu, SUNY Albany"
1185,Poster,Learning to Sketch with Shortcut Cycle Consistency,,"Jifei Song, Queen Mary, Uni. of London; Kaiyue Pang, QMUL; Yi-Zhe Song, ; Tao Xiang, Queen Mary University of London; Timothy Hospedales, University of Edinburgh"
1186,Poster,GroupCap: Group-based Image Captioning with Structured Relevance and Diversity Constraints,,"Fuhai Chen, Xiamen university; Rongrong Ji, ; Xiaoshuai Sun, Harbin Institute of Technology; Jinsong Su, Xiamen university"
1194,Poster,Hyperparameter Optimization for Tracking with Continuous Deep Q-Learning,,"Xingping Dong, Beijing Institute of Technology; Jianbing Shen, Beijing Institute of Technolog; Wenguan Wang, Beijing Institute of Technology; Yu Liu, Beijing Institute of Technology; Ling Shao, University of East Anglia; Fatih Porikli, NICTA, Australia"
1213,Poster,Augmenting Crowd-Sourced 3D Reconstructions using Semantic Detections,,"True Price, UNC Chapel Hill; Johannes Sch_berger, ETH Zurich; Zhen Wei, University of North Carolina; Marc Pollefeys, ETH; Jan-Michael Frahm, UNC Chapel Hill"
1219,Poster,Visual Relationship Learning with a Factorization-based Prior,,"SEONG JAE HWANG, University of Wisconsin - Madison; Zirui Tao , University of Wisconsin - Madi; Vikas Singh, University of Wisconsin-Madison; Hyunwoo Kim, Amazon Lab 126; Sathya Ravi, University of Wisconsin-Madison; Maxwell Collins,"
1224,Poster,Re-weighted Adversarial Adaptation Network for Unsupervised Domain Adaptation,,"Qingchao Chen, Unviersity College London; Yang Liu, University of Cambridge; Zhaowen Wang, Adobe; Ian Wassell, ; Kevin Chetty,"
1226,Poster,Flow Guided Recurrent Neural Encoder for Video Salient Object Detection,,"Guanbin Li, ; Yuan Xie, ; Tianhao Wei, ; Liang Lin,"
1230,Poster,Disentangling 3D Pose in A Dendritic CNN for Unconstrained 2D Face Alignment,,"Amit Kumar, University of Maryland; Rama Chellappa, University of Maryland, USA"
1235,Poster,Progressive Attention Guided Recurrent Network for Salient Object Detection,,"Xiaoning Zhang, Dalian University of Technolog; TIANTIAN WANG, Dalian University of Technolog; Jinqing Qi, ; Huchuan Lu, Dalian University of Technology"
1244,Poster,Unsupervised Learning of Depth and Egomotion from Monocular Video Using 3D Geometric Constraints,,"Reza Mahjourian, University of Texas at Austin; Martin Wicke, Google Brain; Anelia Angelova, Google Brain"
1247,Poster,Repulsion Loss: Detecting Pedestrians in a Crowd,,"Xinlong Wang, Tongji University; Tete Xiao, Peking University; Yuning Jiang, Megvii inc.; Shuai Shao, Megvii; Jian Sun, ; Chunhua Shen, University of Adelaide"
1248,Poster,PU-Net: Point Cloud Upsampling Network,,"Lequan Yu, The Chinese University of Hong; XIANZHI LI, CUHK; Chi-Wing Fu, ; Daniel Cohen-Or, ; Pheng-Ann Heng,"
1251,Poster,PiCANet: Learning Pixel-wise Contextual Attention for Saliency Detection,,"Nian Liu, Northwestern Polytechnical University; Junwei Han, Northwestern Polytechnical U.; Ming-Hsuan Yang, UC Merced"
1252,Poster,Gated Fusion Network for Single Image Dehazing,,"Wenqi Ren, Chinese Academy of Sciences; Lin Ma, Tencent AI Lab; Jiawei Zhang, City University of Hong Kong; Jinshan Pan, UC Merced; Xiaochun Cao, Chinese Academy of Sciences; Wei Liu, ; Ming-Hsuan Yang, UC Merced"
1258,Poster,Where and Why Are They Looking? Jointly Inferring Human Attention and Intentions in Complex Tasks,,"Ping Wei, Xi'an Jiaotong University; Yang Liu, UCLA; Tianmin Shu, University of California, Los Angeles; Nanning Zheng, Xi'an Jiaotong University; Song-Chun Zhu,"
1264,Poster,End-to-end Flow Correlation Tracking with Spatial-temporal Attention,,"Zheng Zhu, Institute of Automation, CAS; Wei Wu, ; Wei Zou, ; Junjie Yan,"
1271,Poster,Left/Right Asymmetric Layer Skippable Networks,,"Changmao Cheng, Fudan University; Yanwei Fu, fudan; Yu-Gang Jiang, Fudan University; Wei Liu, ; wenlian Lu, Fudan; Jianfeng Feng, fudan university; Xiangyang Xue,"
1282,Poster,RotationNet: Joint Object Categorization and Pose Estimation Using Multiviews from Unsupervised Viewpoints,,"Asako Kanezaki, National Institute of Advanced; Yasuyuki Matsushita, Osaka University; Yoshifumi Nishida, National Institute of Advanced Industrial Science and Technology (AIST)"
1288,Poster,Edit Probability for Scene Text Recognition,,"Fan Bai, Fudan University; Zhanzhan Cheng, Hikvision Research Institute; Yi Niu, Hikvision Research Institute; Shiliang Pu, ; Shuigeng Zhou, Fudan University"
1290,Poster,Exploit the Unknown Gradually:~ One-Shot Video-Based Person Re-Identification by Stepwise Learning,,"Yu Wu, University of technology sydne; Yutian Lin, ; Xuanyi Dong, UTS; Yan Yan, UTS; Wanli Ouyang, The University of Sydney; Yi Yang,"
1294,Poster,Learning to Localize Sound Source in Visual Scenes,,"Arda Senocak, KAIST; Junsik Kim, Korea Advanced Institute of Science and Technology (KAIST); Tae-Hyun Oh, MIT; Ming-Hsuan Yang, UC Merced; In So Kweon, KAIST"
1296,Poster,Dynamic Few-Shot Visual Learning without Forgetting,,"Spyros Gidaris, Ecole des Ponts ParisTech ; Nikos Komodakis,"
1303,Poster,Weakly-Supervised Semantic Segmentation by Iteratively Mining Common Object Features,,"Xiang Wang, Tsinghua University; Shaodi You, Data61; Xi Li, Tsinghua University; Huimin Ma, Tsinghua University"
1304,Poster,SINT++: Robust Visual Tracking via Adversarial Hard Positive Generation,,"Xiao Wang, Anhui university; Chenglong Li, Anhui University; Bin Luo, ; Jin Tang,"
1308,Poster,Real-Time Monocular Depth Estimation using Synthetic Data with Domain Adaptation via Image Style Transfer,,"Amir Atapour-Abarghouei, Durham University; Toby Breckon, Durham University"
1315,Poster,Fast and Accurate Single Image Super-Resolution via Information Distillation Network,,"Zheng Hui, Xidian university; Xiumei Wang, Xidian university; Xinbo Gao,"
1320,Poster,Domain Adaptive Faster R-CNN for Object Detection in the Wild,,"Yuhua Chen, CVL@ETHZ; Wen Li, ETH; Luc Van Gool, KTH"
1335,Poster,Imagination-IQA: No-reference Image Quality Assessment via Adversarial Learning,,"Kwan-Yee Lin, Peking University"
1342,Poster,Memory Matching Networks for One-Shot Image Recognition,,"Qi Cai, University of Science and Technology of China; Yingwei Pan, University of Science and Technology of China; Ting Yao, Microsoft Research Asia; Chenggang Yan, Hangzhou Dianzi University, China; Tao Mei, Microsoft Research Asia"
1343,Poster,3D Human Pose Estimation in the Wild by Adversarial Learning,,"Wei Yang, The Chinese University of Hong Kong ; Wanli Ouyang, The University of Sydney; Xiaolong Wang, Carnegie Mellon University; Xiaogang Wang, Chinese University of Hong Kong"
1350,Poster,Scalable Dense Non-rigid Structure-from-Motion: A Grassmannian Perspective,,"Suryansh Kumar, Australian National University; Anoop Cherian, ; Yuchao Dai, Australian National University; Hongdong Li, Australian National University"
1352,Poster,IQA: Visual Question Answering in Interactive Environments,,"Daniel Gordon, University of Washington; Ali Farhadi, ; Aniruddha Kembhavi, Allen Institute for Artificial Intelligence; Dieter Fox, University of Washington; Mohammad Rastegari, AI2; Joe Redmon, University of Washington"
1353,Poster,Learning Spatial-Temporal Regularized Correlation Filters for Visual Tracking,,"Feng Li, Harbin Institute of Technology; Cheng Tian, Harbin Institute of Technology; Wangmeng Zuo, Harbin Institute of Technology; Lei Zhang, The Hong Kong Polytechnic University; Ming-Hsuan Yang, UC Merced"
1360,Poster,Deep Regression Forests for Age Estimation,,"Wei Shen, Shanghai University; Yilu Guo, Shanghai University; Yan Wang, JHU; KAI ZHAO, Nankai University; Bo Wang, HikVision USA Inc.; Alan Yuille,"
1366,Poster,A Bi-directional Message Passing Model for Salient Object Detection,,"Lu Zhang, Dalian University of Technolog; Ju Dai, Dalian University of Technolog; Huchuan Lu, Dalian University of Technology; You He, ; Gang Wang,"
1369,Poster,Transductive Unbiased Embedding for Zero-Shot Learning,,"Jie Song, Zhejiang University; Chengchao Shen, Zhejiang University; Yezhou Yang, Arizona State University; Yang Liu, ; Mingli Song, Zhejiang University"
1376,Poster,Scale-Transferrable Object Detection,,"Peng Zhou, Sjtu; Bingbing Ni, ; Cong Geng, sjtu; jianguo Hu, Minivision; Yi Xu, Shanghai Jiao Tong University"
1378,Poster,Crowd Counting with Deep Negative Correlation Learning,,"Zenglin Shi, University of Bern; Le Zhang, Advanced Digital Sciences Cent; XiaoFeng Cao, university of technology sydney; Yun Liu, Nankai University; yangdong Ye, Zhengzhou University, China; Guoyan Zheng, University of Bern"
1381,Poster,Deep Cauchy Hashing for Hamming Space Retrieval,,"Yue Cao, Tsinghua University; Mingsheng Long, Tsinghua University; Bin Liu, Tsinghua University; Jianmin Wang,"
1387,Poster,Demo2Vec: Reasoning Object Affordances from Online Videos,,"Te-Lin Wu, USC; Kuan Fang, Stanford University; Daniel Yang, University of Southern California; Joseph Lim, University of Southern California"
1389,Poster,GVCNN: Group-View Convolutional Neural Networks for 3D Shape Recognition,,"Yifan Feng, Xidian university; Zizhao Zhang, ; xibin Zhao, ; Rongrong Ji, ; Yue Gao, Tsinghua University"
1390,Poster,An End-to-End TextSpotter with Explicit Alignment and Attention,,"Tong He, The University of Adelaide; Zhi Tian, SIAT, CAS; Weilin Huang, The University of Oxford; Chunhua Shen, University of Adelaide; Yu Qiao, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences; Changming Sun, CSIRO Data61"
1392,Poster,Stereoscopic Neural Style Transfer,,"Dongdong Chen, ; Lu Yuan, Microsoft Research Asia; Jing Liao, ; Nenghai Yu, ; Gang Hua, Microsoft Research"
1401,Poster,Bootstrapping the Performance of Webly Supervised Semantic Segmentation,,"Tong Shen, The University of Adelaide; Guosheng Lin, Nanyang Technological Universi; Chunhua Shen, University of Adelaide; Ian Reid,"
1408,Poster,Learning Markov Clustering Networks for Scene Text Detection,,"ZICHUAN LIU, Nanyang Technological Universi; Guosheng Lin, Nanyang Technological Universi; Sheng Yang, Nanyang Technological University; Jiashi Feng, ; Weisi Lin, Nanyang Technological University; Wangling Goh, Nanyang Technological University"
1428,Poster,Reflection Removal for Large-Scale 3D Point Clouds,,"Jae-Seong Yun, UNIST; Jae-Young Sim, UNIST"
1432,Poster,Pose Transferrable Person Re-Identification,,"Jinxian Liu, Shanghai Jiao Tong University; Yichao Yan, Shanghai Jiao Tong University; Bingbing Ni, ; Peng Zhou, Sjtu; Shuo Cheng, SJTU; jianguo Hu, Minivision"
1439,Poster,Efficient Diverse Ensemble for Discriminative Co-Tracking,,"Kourosh Meshgi, Kyoto University; Shigeyuki Oba, Kyoto University; Shin Ishii, Kyoto University"
1440,Poster,Learning a Single Convolutional Super-Resolution Network for Multiple Degradations,,"Kai Zhang, Harbin Institute of Technology; Wangmeng Zuo, Harbin Institute of Technology; Lei Zhang, The Hong Kong Polytechnic University"
1443,Poster,Probabilistic Plant Modeling via Multi-View Image-to-Image Translation,,"Takahiro Isokane, Osaka university; Fumio Okura, Osaka University; Ayaka Ide, Osaka University; Yasuyuki Matsushita, Osaka University; Yasushi Yagi, Osaka University"
1446,Poster,Learning to Parse Wireframes in Images of Man-Made Environments,,"Kun Huang, Shanghaitech University; Yifan Wang, ShanghaiTech University; Zihan Zhou, Penn State University; Tianjiao Ding, ; Shenghua Gao, ShanghaiTech University; Yi Ma, EECS, UC Berkeley"
1462,Poster,Towards a Mathematical Understanding of the Difficulty in Learning with Feedforward Neural Networks,,"Hao Shen, Fortiss GmbH"
1467,Poster,Weakly-supervised Deep Convolutional Neural Network Learning for Facial Action Unit Intensity Estimation,,"Yong Zhang, CASIA; Weiming Dong, ; Bao-Gang Hu, CASIA; Qiang Ji, RPI"
1487,Poster,The power of ensembles for active learning in image classification,,"William Beluch, Bosch Center for Artificial Intelligence; Tim Genewein, Robert Bosch Center for AI; Andreas N_nberger, Otto-von-Guericke-Universit_ Magdeburg ; Jan K_ler, Bosch Center for AI"
1493,Poster,Memory Based Online Learning of Deep Representations from Video Streams,,"Federico Pernici, MICC University of Florence; federico Bartoli, Micc - University of Florence; Matteo Bruni, Micc - University of Florence; Alberto Del Bimbo, University of Florence"
1494,Poster,Correlation Tracking via Joint Discrimination and Reliability Learning,,"Chong Sun, DalianUniversityofTechnology; Dong Wang, DUT; Huchuan Lu, Dalian University of Technology; Ming-Hsuan Yang, UC Merced"
1497,Poster,Learning to Generate Time-Lapse Videos Using Multi-Stage Dynamic Generative Adversarial Networks,,"Wei Xiong, University of Rochester; Wenhan Luo, Tencent AI Lab; Lin Ma, Tencent AI Lab; Wei Liu, ; Jiebo Luo, University of Rochester"
1501,Poster,Learning Discriminative Evaluation Metrics for Image Captioning,,"Yin Cui, CornellTech; Guandao Yang, Cornell University; Andreas Veit, Cornel Tech ; Xun Huang, ; Serge Belongie,"
1502,Poster,Large Scale Fine-Grained Categorization and the Effectiveness of Domain-Specific Transfer Learning,,"Yin Cui, CornellTech; Yang Song, Google; Chen Sun, Google; Andrew Howard, Google; Serge Belongie,"
1508,Poster,Curve Reconstruction via the Global Statistics of Natural Curves,,"Ehud Barnea, Ben-Gurion University; Ohad Ben-Shahar, Ben-Gurion University"
1517,Poster,LAMV: Learning to align and match videos with kernelized temporal layers,,"Lorenzo Baraldi, University of Modena; Matthijs Douze, ; Rita Cucchiara, ; Herve Jegou, Facebook AI Research"
1522,Poster,Weakly-Supervised Action Segmentation with Iterative Soft Boundary Assignment,,"Li Ding, MIT; Chenliang Xu, University of Rochester"
1524,Poster,Matryoshka Networks: Predicting 3D Geometry via Nested Shape Layers,,"Stephan Richter, TU Darmstadt; Stefan Roth,"
1531,Poster,Deep Semantic Face Deblurring,,"Ziyi Shen, Beijing Institute of Technology; Wei-Sheng Lai, University of California, Merced; Tingfa Xu, Beijing Institute of Technology; Jan Kautz, NVIDIA; Ming-Hsuan Yang, UC Merced"
1539,Poster,Visual to Sound: Generating Natural Sound for Videos in the Wild,,"Yipin Zhou, UNC-Chapel Hill; Zhaowen Wang, Adobe; Chen Fang, Adobe Research; Trung Bui, ; Tamara Berg, University on North carolina"
1543,Poster,Deep Reinforcement Learning of Region Proposal Networks for Object Detection,,"Aleksis Pirinen, Lund University; Cristian Sminchisescu,"
1549,Poster,When will you do what? - Anticipating Temporal Occurrences of Activities,,"Alexander Richard, University of Bonn; Juergen Gall, University of Bonn, Germany; Yazan Abu Farha, University of Bonn"
1550,Poster,Pixel-Wise Metric Learning for Blazingly Fast Video Object Segmentation,,"Yuhua Chen, CVL@ETHZ; Jordi Pont-Tuset, ETHZ; Alberto Montes, ETHZ; Luc Van Gool, KTH"
1552,Poster,Global versus Localized Generative Adversarial Nets,,"Guo-Jun Qi, University of Central Florida; Liheng Zhang, University of Central Florida; Hao Hu, University of Central Florida"
1562,Poster,Name-removed-for-review: A Multi-camera HD Dataset for Dense Unscripted Pedestrian Detection,,"Tatjana Chavdarova, Idiap and EPFL; Pierre Baqu, EPFL; Andrii Maksai, ; ST_HANE BOUQUET, EPFL; Cijo Jose, Idiap and EPFL; Louis Lettry, ETH Z_ich; Francois Fleuret, Idiap Research Institute; Pascal Fua, ; Luc Van Gool, KTH"
